date,location,source,type,product,unit,price,price_old,discount,price_kg
2024-08-05,Русе,Taraba,Месо и месни продукти,400 гр. чибапче замразено 5 х 80 гр. Жар,,5.4,NA,NA,NA
2024-08-05,Русе,Taraba,Месо и месни продукти,500 г. Кайма домашна Иво замразена,0.50 кг.,5.6,NA,NA,NA
2024-08-05,Русе,Taraba,Месо и месни продукти,8х70 гр. НАРОДНО Кюфте замразено,,5.85,NA,NA,NA
2024-08-05,Русе,Taraba,Месо и месни продукти,8х70 гр. НАРОДНО Кебапче замразено,,6,NA,NA,NA
2024-08-05,Русе,Taraba,Месо и месни продукти,500 г. Прясна наденица Иво замразена,0.50 кг.,7,NA,NA,NA
2024-08-05,Русе,Taraba,Месо и месни продукти,720 гр. грил наденица Пиле дюнер замразена 6 х 120 гр. Жар,,8.98,NA,NA,NA
2024-08-05,Русе,Taraba,Месо и месни продукти,Скумрия замразена пакет х 2 бр Мичик 1 кг.,0.90 кг.,10.2,NA,NA,NA
2024-08-05,Русе,Taraba,Месо и месни продукти,1 кг. Пилешка пържола без кожа от бут овкусена Жар замразена,1.00 кг.,12,NA,NA,NA
2024-08-05,Русе,Taraba,Месо и месни продукти,16х70 гр. НАРОДНО Кебапче замразено,,12.2,NA,NA,NA
2024-08-05,Русе,Taraba,Месо и месни продукти,16х70 гр. НАРОДНО Кюфте замразено,,12.2,NA,NA,NA
2024-08-05,Русе,Taraba,Месо и месни продукти,NA,NA,NA,NA,NA,NA
2024-08-05,Русе,Taraba,Месо и месни продукти,1 кг. Обезкостена свинска плешка Бозмов,1.00 кг.,13.6,NA,NA,NA
2024-08-05,Русе,Taraba,Месо и месни продукти,1 кг. Свинско месо за готвене Бозмов,1.00 кг.,14.2,NA,NA,NA
2024-08-05,Русе,Taraba,Месо и месни продукти,1 кг. Свински гърди /цели/ Бозмов,1.00 кг.,15.6,NA,NA,NA
2024-08-05,Русе,Taraba,Месо и месни продукти,1 кг. Свински бут обезкостен Бозмов,1.00 кг.,15.8,NA,NA,NA
2024-08-05,Русе,Taraba,Месо и месни продукти,1 кг. Свински котлет с кост Бозмов,1.00 кг.,15.860000000000001,NA,NA,NA
2024-08-05,Русе,Taraba,Месо и месни продукти,1 кг. Свински ребра Бозмов,1.00 кг.,18.68,NA,NA,NA
2024-08-05,Русе,Taraba,Месо и месни продукти,1 кг. Телешко месо за готвене Бозмов,1.00 кг.,22,NA,NA,NA
2024-08-05,Русе,Taraba,Месо и месни продукти,1 кг. Телешко месо Метика,1.00 кг.,22,NA,NA,NA
2024-08-05,Русе,Taraba,Месо и месни продукти,2кг Телешко обезкостено месо Бозмов,2.00 кг.,39.98,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,NA,NA,NA,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Айрян Бачо Илия 500 мл.,,0.99,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Млечно-кисел десерт горски плодове 200г Боженци,,1,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Млечно-кисел десерт кайсия 200г Боженци,,1,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Млечно-кисел десерт малина 200г Боженци,,1,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Млечно-кисел десерт ягода 200г Боженци,,1,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,30 гр. ДЗП Млечен снак ягода,,1.05,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,30 гр. ДЗП Млечен снак какао,,1.05,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,70 гр. Данонино ягода,,1.1500000000000001,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,70 гр. Данонино ягода и банан,,1.1500000000000001,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,100 гр. Майонеза Краси трапезна,0.10 кг.,1.2,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,30 гр. Десерт КИНДЕР ПИНГУИ,,1.25,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,125 гр. Майонеза Млечна Олинеза,0.13 кг.,1.3,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,125 гр. Майонеза Пушена Олинеза,0.13 кг.,1.3,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,125 гр. Майонеза с Горчица Олинеза,0.13 кг.,1.3,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,125 гр. Майонеза с Краставички Олинеза,0.13 кг.,1.3,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,125 гр. Майонеза с Чесън Олинеза,0.13 кг.,1.3,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,125 гр. Майонеза Трапезна Олинеза,0.13 кг.,1.3,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,"Кисело мляко Боженци 2,2 %",,1.36,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,125 гр. Майонеза с Топено Сирене Олинеза,0.13 кг.,1.4,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,250 гр. Томми продукт за мазане 25%,,1.4,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,400 гр. 3% Кисело мляко Селекция Чех,,1.4,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,"400 гр. 3,6% Болярче Кисело мляко Болярче Чех",0.40 кг.,1.4,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Кисело мляко Тертер 2.9 %,,1.4,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,200 гр. Майонеза Лека Олинеза,0.20 кг.,1.45,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,NA,NA,NA,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Кисело мляко Боженци 4% 400 гр.,,1.46,NA,NA,NA
