date,location,source,type,product,unit,price,price_old,discount,price_kg
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Червена боровинка ROIS 90 г,NA,2.8499999999999996,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Фурми без костилка ROIS 120 г,NA,2.8499999999999996,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Леблебия OPTIMA LINIJA 200 гр.,NA,2.8899999999999997,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Слънчоглед печен белен KRONOS 130 г,NA,2.9499999999999997,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,"Корнишони, кг",1.00 кг.,2.9899999999999998,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,"Червен лук, кг",0.50 кг.,2.9899999999999998,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Ядки KRONOS DIET lady mix 70 г,NA,2.9899999999999998,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Чиа БАЛТОВ 90 г,NA,2.9899999999999998,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Бадем KRONOS DIET суров 70 гр.,NA,2.9899999999999998,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Чери домати 500 гр.,NA,2.9899999999999998,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Стафида тъмна 200 г,NA,3.15,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Ядки KRONOS DIET healty mix 70 г,NA,3.19,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Ядки KRONOS DIET coctail mix 70 г,NA,3.25,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Смокиня сушена ROIS 150 г.,NA,3.29,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Стафида златна 200г,NA,3.29,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Тиквено семе ВУЙЧО ВАНЬО 140 г,NA,3.3499999999999996,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,"Праскови 1-во качество, кг",1.00 кг.,3.4899999999999998,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Боровинки 125 г,NA,3.4899999999999998,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,"Авокадо едро, бр.",NA,3.4899999999999998,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,"Манго, бр.",NA,3.4899999999999998,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Пресен спанак 200 г,NA,3.4899999999999998,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,"Чушки бели, кг",кг,3.4899999999999998,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,"Домати 1-во качество, кг",1.00 кг.,3.4899999999999998,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,"Банани, кг",1.00 кг.,3.4899999999999998,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Сушени сливи с костилка 200 гр.,NA,3.4899999999999998,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Парти ядки 160 г,NA,3.55,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Ядки ROIS коктейл 150 г,NA,3.55,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,ROIS Печен слънчоглед със сол Jumbo 150 гр.,NA,3.55,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Суров бадем ROIS 70 г,NA,3.65,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Тиквено семе OPTIMA LINIJA 200 гр.,NA,3.65,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,"Салата бейби микс, 100 г",NA,3.79,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Бадем ROIS пушен 70 г,NA,3.8499999999999996,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Маслини Campese зелени без костилка 235 гр.,NA,3.8499999999999996,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Маслини Campese черни без костилка 235 гр.,NA,3.8499999999999996,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Тиквени семки ЕЛИТ 160 г,NA,3.9499999999999997,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Сурово кашу ROIS 70 г,NA,3.9499999999999997,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Бадем KRONOS печен 70 гр.,NA,3.9499999999999997,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Гъба кладница 250 г,NA,3.9899999999999998,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Бадем ROIS 70 г.,NA,3.9899999999999998,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Печено кашу ROIS 70 г,NA,3.9899999999999998,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,"Грейпфрут, кг",1.00 кг.,3.9899999999999998,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Орех ROIS Суров 100 г,NA,3.9899999999999998,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Стафиди QUEEN DIAMOND тъмни 300 гр.,NA,3.9899999999999998,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,"Салата Бейби Микс 150гр, бр.",NA,3.9899999999999998,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,"Чушки Сиврия, кг.",0.50 кг.,3.9899999999999998,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Смокини QUEEN DIAMOND сушени150 гр.,NA,4.09,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Бадем ЕЛИТ суров 70 г,NA,4.1899999999999995,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Ядки ЕЛИТ микс лукс 80 гр.,NA,4.1899999999999995,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Паста ЕЛИА от зелени маслини 135 г,NA,4.25,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Маслинова паста ELIA от черни маслини 135 г,NA,4.25,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Просо ELORA 500 гр.,NA,4.25,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Ядки KRONOS DIET premium mix 70 г,NA,4.29,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Сушени сливи без костилка 200 гр.,NA,4.29,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Чиа FIORRE 250 г,NA,4.35,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Сушени сливи СЕРЕНА без костилка 200гр,NA,4.39,NA,NA,NA
