date,location,source,type,product,unit,price,price_old,discount,price_kg
2024-08-05,Цялата страна,Shop24,Бакалия,Дресинг Йогурт Kuhne 250ml,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Горчица деликатесна Олинеза 130g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Майонеза Премиум 250g Олинеза,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Пудинг Сметана Dr. Oetker 40g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Сол Калас Лека 375g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Пуканки Popz 50% по-малко мазнини 80g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Подправка Ванилова захар Dr. Oetker 8g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Подправка Суха мая Dr. Oetker 7g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Сос Filippo Berio Песто Класик 190g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Сос VitaL Дюнер и скара 460g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Елда (Гречка) 1kg,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Шарен пипер мелничка 40g Harmony Foods,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Ябълков оцет 6% Del Alma 700ml,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Паста Linquine Stella 500g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Спагети № 6 Melissa 500g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Брускети MARETTI Домати и маслина 70g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Кубети Дзадзики 35g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Сос Арабиата De Cecco 400g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Nestle Фитнес Мед и бадеми 355g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Пилешки бульон 80g Maggi,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Дресинг с Подправки и билки Kuhne 250ml,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Лазаня Barilla с яйца 500g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Брашно пшенично за баници София мел 1kg,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Пудинг Карамел Dr. Oetker 40g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,ЛИМОНОВ СОК REALEMON 250ml,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Сол Калас Класик 250g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Пюре Картофено Picantina Сметана 135g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,ЛЕЩА ЗЕЛЕНА ЕКСТРА OBERON 500g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,ПОДПРАВКА СОДА БИКАРБОНАТ DR.OETKER 50g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Сос Filippo Berio Песто Сушени домати 190g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Сос VitaL ЧЕСНОВ 460g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Сос VitaL БАРБЕКЮ 460g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,ГОРЧИЦА ФРЕНСКА VITAL 270g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,СУХА МАЯ DOLCE MAESTRO 7g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,МАКАРОНИ MISKO ПАСТИЦИО №2 500g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Кетчуп Екстра чили Deroni 500g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Чили сос Deroni 325g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Лазаня Melissa 500g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Сос Неаполитана De Cecco 400g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Bake Rolls Сирене и спанак 80g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Любима супа Гъбена Maggi 50g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Бульон Гъбен 80g Maggi,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Дресинг Kuhne Цезар 250ml,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Оцет балсамов Бианко 250ml Kuhne,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Канелони Barilla 250g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Брашно пшенично Типово София мел 1kg,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Сол Калас заместител 250g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,ЗАХАР СЛАДЕЯ БЯЛА 1kg ПАКЕТ,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Солети Stickletti 100g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Соев сос Heinz 150ml,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Пюре Картофено Picantina Натурално 135g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,БЛАТ ТОРТА ВАНИЛИЯ KAVIS 400g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Подправка Желатин Dr. Oetker 10g,NA,NA,NA,NA,NA
